,city,position,company_name,company_size,company_type,salary,education,ability,experience
54,广州-天河区,业务数据分析师（周末双休10k以上）,广州帝诺科技有限公司,100-299人,民营,1万-1.5万,大专,数据分析 数据挖掘 BI 大数据分析 大数据平台 数据采集 Oracle SQL ,不限
55,广州-越秀区,数据分析师,中科金审,100-299人,民营,9千-1.4万,本科,数据挖掘 需求分析 数据建模 ,1-3年
56,广州,亚马逊选品专员（亚马逊数据分析师）,广州芒果尚品网络科技有限公司,20人以下,民营,1万-2万,大专,跨境电商运营 选品 亚马逊选品 ,1-3年
57,广州-天河区,数据分析运营师,广州帝诺科技有限公司,100-299人,民营,8千-1.5万,大专,数据分析 BI 数据仓库 大数据分析 大数据平台 ETL Oracle 数据采集 ,不限
58,广州-天河区,数据分析师,软通动力信息技术(集团)股份有限公司,10000人以上,民营,8千-1万,本科,数据分析 SQL 大数据平台 数据仓库 ,3-5年
59,广州,数据分析师,广州粒粒金团企业管理顾问有限公司,20-99人,民营,1万-1.5万,本科,需求分析 SQL Python ,3-5年
60,广州,数据分析师,广东铭太信息科技有限公司,100-299人,民营,4千-8千,本科,数据统计分析 ,不限
61,广州-天河区,数据分析师,信必优(深圳)信息技术有限公司,500-999人,外商独资,面议,本科,数据分析 SQL 数据建模 ETL 大数据分析 ,3-5年
62,广州,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2.5万-5万,本科,,5-10年
63,广州-越秀区,数据分析师,广州市星月动漫文化发展有限公司,20-99人,民营,5千-8千,本科,品牌商沟通 货品运营 ,1-3年
64,广州-越秀区,数据分析师,广东二十一世纪传媒股份有限公司,500-999人,国企,1.3万-2.5万,本科,数据分析 ,1-3年
65,广州-海珠区,业务数据分析师,药师帮,1000-9999人,民营,1万-1.5万,本科,数据分析 ,1-3年
66,广州,数据分析师,义乌市宁姿服饰有限公司,20-99人,民营,1万-1.5万,大专,行业数据分析 电商数据运营 推广数据运营 Python 建模 CDA ,3-5年
67,广州-天河区,数据运营专员/数据分析师,广东携众建筑咨询服务有限公司,1000-9999人,股份制企业,7千-1万,本科,行业数据分析 业务数据分析 销售业务分析 ,1-3年
68,广州,商业数据分析师,广州乐佩贸易有限公司,20人以下,民营,6千-8千,大专,商业分析 数据挖掘 Python ,不限
69,广州,阿里灵犀互娱-游戏数据分析师-广州,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
70,广州,数据分析师,文思海辉技术有限公司 Pactera Technology International Limited,1000-9999人,外商独资,面议,本科,,1-3年
71,广州-番禺区,数据分析师（销售策略）,百度在线网络技术(北京)有限公司上海软件技术分公司,1000-9999人,上市公司,1万-1.5万,本科,数据运营 数据分析师 销售数据分析 策略运营 ,3-5年
72,广州-番禺区,统计数据分析师,广州市番禺区陈文卫会计培训中心,100-299人,民营,4千-6千,大专,office 统计软件 ,1-3年
73,广州,游戏数据分析师,广州四三九九信息科技有限公司,1000-9999人,民营,8千-1.5万,本科,游戏数据运营 行业数据分析 推广数据运营 ,不限
74,广州-花都区,直播数据分析师,广州妆后贸易有限公司,100-299人,民营,6千-8千,学历不限,主播 直播 数据分析 直播分析 直播运营 ,1-3年
75,广州-白云区,XA2170-数据分析师（物流）,顺丰速运,20-99人,民营,2.5万-3.5万,本科,数据分析师（物流） ,5-10年
76,广州-花都区,数据分析师（偏数据挖掘）,法本信息,1000-9999人,上市公司,1万-1.5万,大专,Python 数据清洗 SQL R语言 Tableau ,3-5年
77,广州,金融数据分析师（双休）,广东兆丰恒业控股集团有限公司,1000-9999人,民营,4千-6千,大专,风险分析 ,1年以下
78,广州,电商数据分析师/高级数据分析专员/天猫数据分析师,名创优品,10000人以上,民营,1.2万-1.8万,本科,电商数据运营 ,3-5年
79,广州-海珠区,数据运营分析师,广州凡科互联网科技股份有限公司,500-999人,上市公司,1万-2万,本科,SPSS SQL 行业数据分析 ,1-3年
80,广州-天河区,数据分析员,广东科慧信息服务股份有限公司,1000-9999人,民营,9千-1.1万,本科,数据分析 SQL SQL Server ,1-3年
81,广州-黄埔区,数据支持岗,京东物流华南区域分公司,1000-9999人,外商独资,8千-1.5万,大专,数据分析 数据挖掘 Python BI SQL 商业数据分析 ,1-3年
82,广州-黄埔区,数据分析师,佰聆数据股份有限公司北京分公司,100-299人,民营,1万-1.5万,本科,数据分析 数据挖掘 SQL Python R语言 ,1-3年
83,广州-海珠区,数据运营,广州欧莱雅百库网络科技有限公司,1000-9999人,外商独资,7千-1.1万,本科,数据分析 数据监控 Python SPSS BI SQL ,1-3年
84,广州,数据分析师,广东铭太信息科技有限公司,100-299人,民营,3千-5千,大专,数据分析 MySQL Python ,不限
85,广州-黄埔区,人力资源数据分析主管/经理,京东物流华南区域分公司,1000-9999人,外商独资,1万-2万,本科,数据分析 BI MySQL ,3-5年
