,city,position,company_name,company_size,company_type,salary,education,ability,experience
272,上海-虹口区,瑞典汽车品牌—数据分析专员,上海中智项目外包咨询服务有限公司,1000-9999人,国企,1万-1.1万,本科,汽车行业 售后服务 ,3-5年
273,上海,数据主管,奥维思,10000人以上,外商独资,6千-8千,大专,数据分析 ,1-3年
274,上海,数据工程师,吉祥航空,1000-9999人,上市公司,1.5万-2万,本科,Python 数据采集 数据建模 数据挖掘 ,3-5年
275,上海-浦东新区,消金-风险数据分析岗,上海帅临商务咨询管理中心,20-99人,民营,1.5万-2万,本科,SAS ,1-3年
276,上海,本地生活-数据专家-数据模型,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
277,上海-长宁区,日语EC数据分析,上海材至投资管理有限公司,20人以下,民营,6千-8千,大专,数据分析 电子商务 EC 日语 excel ,1-3年
278,上海,统计咨询经理,国新健康保障服务集团股份有限公司北京分公司,1000-9999人,国企,7千-1.2万,硕士,Python SAS ,1-3年
279,上海,投顾助理/分析师助理/售后客服,上海汇正财经顾问有限公司,500-999人,民营,5.5千-1.1万,本科,金融客服 ,不限
280,上海,数据技术与分析主管,旺旺集团,10000人以上,上市公司,1.5万-2万,本科,Python ,3-5年
281,上海,数据清洗专员,RET睿意德,100-299人,上市公司,4千-6千,大专,数据清洗 ,1-3年
282,上海,2021数据治理岗（应届）,东方航空,10000人以上,股份制企业,面议,本科,数据采集 数据治理 ,不限
283,上海,新零售数据挖掘师(J10120),上海百秋电子商务有限公司,1000-9999人,上市公司,8千-1万,本科,,1-3年
284,上海-浦东新区,数据工程师（人体功效）,华熙生物,1000-9999人,上市公司,1万-2万,本科,数据分析 数据建模 ,1-3年
285,上海,数据分析经理,广东美的制冷设备有限公司,10000人以上,上市公司,面议,本科,数据分析 数据挖掘 市场洞察 社媒聆听 CRM 商业数据分析 数据建模 ,5-10年
286,上海,数据建模师,上海起航股份,500-999人,民营,1万-1.5万,本科,数据分析 金融 ,不限
287,上海-浦东新区,People Analytics Manager,美亚财产保险有限公司,1000-9999人,外商独资,1.5万-2.5万,本科,SQL SQL Server Python Power BI ,5-10年
288,上海-宝山区,数据分析经理/总监,微盟,1000-9999人,上市公司,2万-4万,本科,Python 数据分析 数据仓库 R语言 SQL ,5-10年
289,上海,电商策略分析师,凯诘电商,500-999人,民营,6千-1万,本科,数据挖掘 行业分析 商业分析 数据建模 ,1-3年
290,上海-徐汇区,数据内容设计,东方财富,1000-9999人,上市公司,面议,本科,数据分析 数据设计 ,不限
291,上海-静安区,Data Product Engineer Shanghai,环瑀企业管理有限公司,20-99人,外商独资,4万-4.5万,本科,数据分析 数据挖掘 数据监控 APKTOOL DEX2JAR CHARLES PROXY FRIDA 挖掘数据接口 APP和网页反汇编 数据产品工程师 ,3-5年
292,上海-浦东新区,充电运营分析师,特斯拉汽车,500-999人,外商独资,1万-2万,本科,数据分析 SQL BI 数据清洗 Python 数据挖掘 数据建模 商业数据分析 ,不限
293,上海-黄浦区,丹麦玩具公司Assistant Data Analyst(助理数据分析员),上海中智项目外包咨询服务有限公司,1000-9999人,国企,8千-1.2万,本科,BI 数据分析 ,1-3年
294,上海,运营规划分析经理(J10447),上海锐力健身装备有限公司,1000-9999人,合资,3万-3.5万,本科,数据分析 ,10年以上
295,上海-浦东新区,People Analytics Analyst,美亚财产保险有限公司,1000-9999人,外商独资,1万-1.5万,本科,Power BI BI ,1-3年
296,上海,乘用车预测分析师,上海盖世网络技术有限公司,100-299人,其它,1.5万-2万,本科,Tableau 数据分析 市场分析 ,3-5年
297,上海,业务分析师（BA）,欣和企业,1000-9999人,外商独资,1.5万-2万,本科,统计学 数据分析 ,1-3年
298,上海,助理风险分析员,科锐国际,1000-9999人,合资,1万-1.5万,本科,数据分析 ,1-3年
299,上海-浦东新区,运营分析师（浦东）,上海纽锋养老服务有限公司,100-299人,民营,1.2万-1.8万,本科,大数据分析 数据分析 ,3-5年
300,上海-浦东新区,People Analytics Analyst,美亚财产保险有限公司,1000-9999人,外商独资,1万-1.5万,本科,Power BI BI ,1-3年
301,上海,乘用车预测分析师,上海盖世网络技术有限公司,100-299人,其它,1.5万-2万,本科,Tableau 数据分析 市场分析 ,3-5年
302,上海,业务分析师（BA）,欣和企业,1000-9999人,外商独资,1.5万-2万,本科,统计学 数据分析 ,1-3年
303,上海,助理风险分析员,科锐国际,1000-9999人,合资,1万-1.5万,本科,数据分析 ,1-3年
304,上海-浦东新区,运营分析师（浦东）,上海纽锋养老服务有限公司,100-299人,民营,1.2万-1.8万,本科,大数据分析 数据分析 ,3-5年
305,上海-浦东新区,BI数据工程师,北京新浪支付科技有限公司上海分公司,300-499人,其它,1.5万-3万,本科,数据分析 Hadoop Hive BI ,3-5年
306,上海-浦东新区,互联网企业数据分析（金桥）,上海中智项目外包咨询服务有限公司,1000-9999人,国企,6千-8千,本科,计算机 信息技术 ,1-3年
307,上海-闵行区,经营分析专家(J14053),上海钧正网络科技有限公司,1000-9999人,民营,2万-3万,本科,数据分析 ,5-10年
308,上海-静安区,交易系统架构师-数据架构(J10695),光大证券,1000-9999人,上市公司,2万-3万,本科,数据分析 数据挖掘 数据仓库 ,5-10年
309,上海-浦东新区,业务分析师/需求分析师(大数据),联想集团,10000人以上,上市公司,面议,本科,,5-10年
310,上海-松江区,产品数据工程师,龙工(上海)机械制造有限公司,1000-9999人,上市公司,6千-1.2万,本科,数据挖掘 需求分析 数据采集 数据建模 ,1-3年
311,上海-闵行区,本科招募—贝壳链家网络销售 贝壳找房大平台,上海链家地产,10000人以上,民营,8千-1.3万,本科,数据分析 大数据平台 需求分析 行业分析 商业分析 商业数据分析 ,不限
312,上海,数据治理经理,惠每移健(北京)科技有限公司,20-99人,港澳台公司,1.5万-2万,本科,数据治理 ,5-10年
313,上海-闵行区,资深商业分析-供应链,上海紫途电子商务有限公司,10000人以上,民营,2.5万-5万,本科,数据分析 Tableau SQL 商业数据分析 ,5-10年
314,上海-浦东新区,Business Analyst（知名外资银行）,上海中智项目外包咨询服务有限公司,1000-9999人,国企,1.6万-2.1万,本科,SQL ,3-5年
315,上海,數據標註師 -人工智能/機器學習 (廣東話),苹果公司北京,10000人以上,外商独资,面议,本科,数据标注 ,无经验
316,上海,大数据报告专员,上海旁博律师事务所,20-99人,律师事务所,6千-1.2万,本科,大数据分析专员 ,不限
317,上海,临床数据管理高级经理（上海）,同宜医药(苏州)有限公司,100-299人,合资,2万-3万,本科,数据分析 临床数据 临床研究 ,3-5年
318,上海-浦东新区,算法工程师,华为技术有限公司,10000人以上,民营,面议,硕士,Unix Python C/C++ 数据建模 数据挖掘 机器学习 ,3-5年
319,上海-闵行区,外资企业 Data Labeling Reviewer,万宝盛华企业管理咨询（上海）有限公司,500-999人,上市公司,7千-9千,本科,数据分析 数据清洗 英语 ,不限
320,上海-浦东新区,数据库管理员（DBA）,上海微电子装备(集团)股份有限公司,1000-9999人,股份制企业,1.5万-2万,本科,MySQL Oracle 数据分析 ,3-5年
321,上海-静安区,高级BI顾问（英语熟练）,软通动力信息技术(集团)股份有限公司,10000人以上,民营,3万-5万,本科,BI SPSS Power BI ,5-10年
322,上海-浦东新区,车平台建模岗,中国大地财产保险股份有限公司,10000人以上,国企,1万-1.5万,本科,数据建模 数据分析 数据挖掘 ,不限
323,上海-浦东新区,Data Advisory Analyst,北京荣信创恒管理咨询有限公司,100-299人,民营,2万-3万,本科,SQL Python 流利的英语口语 ,3-5年
324,上海-静安区,sas programmer,上海有临医药科技有限公司,100-299人,民营,8千-1万,本科,数据分析 SAS ,无经验
325,上海,数字化经理,红蜻蜓,1000-9999人,民营,1万-1.8万,本科,数据挖掘 数据分析 数据建模 SPSS 数据架构 数据中台 ,3-5年
326,上海,博士生,梅花生物科技集团股份有限公司,10000人以上,股份制企业,2万-3万,博士,数据分析 数据挖掘 数据建模 深度学习 行业分析 金融 ,不限
327,上海,Online Growth Marketing #4148646,Michael Page,1000-9999人,外商独资,面议,学历不限,,无经验
328,上海,商务智能规划师,万达信息,1000-9999人,民营,6千-1.2万,本科,商业分析 行业分析 需求分析 ,3-5年
329,上海-杨浦区,模型工程师,钢企管家(上海)科技有限公司,500-999人,民营,1万-2万,本科,数据建模 模型设计 ,5-10年
